node,degree,betweenness,closeness,traffic_load,dst,optimal_next_hop,seed
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.3664568961064978,31,22,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.32667701839323315,11,42,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.3556240685085742,21,21,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.7205277107912059,9,8,13
35,0.16326530612244897,0.022043910804415007,0.4803921568627451,0.9811005010200874,2,10,13
23,0.1020408163265306,0.006309572891205544,0.4336283185840708,0.47344481794904114,13,46,13
37,0.1020408163265306,0.008532979320044145,0.44545454545454544,0.5279769706919383,14,49,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.9655960812493406,0,10,13
36,0.12244897959183673,0.015080801301539593,0.45794392523364486,0.6480991583542947,20,15,13
15,0.24489795918367346,0.05103851751323237,0.5268817204301075,0.6318856582211994,28,34,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.5108913215879524,40,26,13
26,0.16326530612244897,0.01720269359825182,0.49,0.5148858469652141,46,33,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.7999949922735036,35,10,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.9366456644100442,3,8,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.8561177110062812,8,22,13
32,0.18367346938775508,0.029950905673069537,0.4803921568627451,0.13504193953261312,43,42,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.3169602275839474,46,20,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.3546845738886326,30,40,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.9772940114496579,16,14,13
26,0.16326530612244897,0.01720269359825182,0.49,0.3108047763859114,46,33,13
26,0.16326530612244897,0.01720269359825182,0.49,0.4281193561643215,0,28,13
10,0.2040816326530612,0.04311876425284289,0.494949494949495,0.6924669167403769,29,28,13
22,0.14285714285714285,0.01301828250170087,0.49,0.6814292565356664,3,3,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.7225716111296279,46,46,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.6438114276379269,19,28,13
16,0.12244897959183673,0.013499128422597807,0.4666666666666667,0.029162170032022927,47,44,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.6102241454919236,0,16,13
21,0.16326530612244897,0.025045753330192107,0.4666666666666667,0.40857238492513115,8,26,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.5945981159347482,41,41,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.9427692028725465,37,5,13
8,0.22448979591836732,0.052386047659156894,0.5212765957446809,0.13843104909736947,15,30,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.24556208401352453,10,32,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.3712241431012535,18,10,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.3513671036327328,12,16,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.28717214798063473,38,42,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.9979803612658231,30,14,13
24,0.1020408163265306,0.006342436380701687,0.44954128440366975,0.5190136110489746,40,44,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.0019023467500428604,47,44,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.4016943135012544,2,47,13
42,0.2040816326530612,0.03639567465347777,0.5384615384615384,0.8404429278823007,49,16,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.5751011710035585,3,15,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.506972300729379,20,23,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.4599191704322523,39,10,13
12,0.16326530612244897,0.023804981394267115,0.5,0.0566174849113511,34,4,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.47928203975838146,18,42,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.9092230091138453,42,22,13
16,0.12244897959183673,0.013499128422597807,0.4666666666666667,0.1426775717218477,40,25,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.8429190880339803,39,39,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.573544323059815,44,45,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.31743355974121257,42,16,13
3,0.22448979591836732,0.034122259876311484,0.5444444444444444,0.08716048173082747,8,9,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.17357633324299016,2,45,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.14614177888069868,40,40,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.6570278884568638,1,22,13
45,0.2040816326530612,0.031812941835075687,0.5157894736842106,0.3602430856491491,37,33,13
3,0.22448979591836732,0.034122259876311484,0.5444444444444444,0.6072138603900996,46,14,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.1880036329003253,32,16,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.1820659917035251,22,30,13
41,0.08163265306122448,0.00495340271750836,0.4260869565217391,0.34464325258476614,24,44,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.21369635206634208,13,10,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.8450845061079554,37,40,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.36293058568837055,0,10,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.6636458687646741,0,29,13
22,0.14285714285714285,0.01301828250170087,0.49,0.5341825222873748,4,3,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.43862346326232626,34,15,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.07783042346367663,37,37,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.6110262123236629,33,10,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.9314346152535913,5,5,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.4863149384153277,17,16,13
14,0.24489795918367346,0.04645079608877629,0.5384615384615384,0.5585133493555765,30,15,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.923691764849616,21,44,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.1523703237610724,34,34,13
24,0.1020408163265306,0.006342436380701687,0.44954128440366975,0.6962045783196207,26,44,13
41,0.08163265306122448,0.00495340271750836,0.4260869565217391,0.009578602396414282,13,44,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.5641176992133943,13,15,13
14,0.24489795918367346,0.04645079608877629,0.5384615384615384,0.0948828893625262,22,3,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.04595647796389757,17,44,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.06942128193955843,33,33,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.680489261389017,49,31,13
8,0.22448979591836732,0.052386047659156894,0.5212765957446809,0.6953435298629884,20,20,13
4,0.16326530612244897,0.015779452459749578,0.5,0.24214438855149512,25,25,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.14527084933601464,19,31,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.29003507074947654,6,14,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.18911359761649094,35,28,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.4261686313834623,20,42,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.4298686754546702,13,16,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.38482377537034185,9,8,13
21,0.16326530612244897,0.025045753330192107,0.4666666666666667,0.4894511705158546,29,26,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.11635711085910394,22,6,13
24,0.1020408163265306,0.006342436380701687,0.44954128440366975,0.17439828151024717,43,16,13
4,0.16326530612244897,0.015779452459749578,0.5,0.6432217779972914,48,32,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.483941651863359,45,21,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.1384268606110014,11,3,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.08329940926024637,38,29,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.8824400703738913,9,40,13
41,0.08163265306122448,0.00495340271750836,0.4260869565217391,0.4302356256960983,1,44,13
29,0.14285714285714285,0.022453141957193577,0.47115384615384615,0.36247466217539837,0,28,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.8627987189455745,16,25,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.7174131394765023,36,16,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.8893761186554934,26,47,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.5581103912581256,30,8,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.10021561641472887,44,15,13
42,0.2040816326530612,0.03639567465347777,0.5384615384615384,0.9687604451331833,7,16,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.3269848362409927,29,28,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.8604173950592185,14,15,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.012527766056596668,19,14,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.8936474513880556,43,43,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.13249218539570495,29,42,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.19173852946633752,3,42,13
29,0.14285714285714285,0.022453141957193577,0.47115384615384615,0.36787911445873056,5,5,13
3,0.22448979591836732,0.034122259876311484,0.5444444444444444,0.04860675096071887,10,9,13
15,0.24489795918367346,0.05103851751323237,0.5268817204301075,0.18588083250103138,28,34,13
32,0.18367346938775508,0.029950905673069537,0.4803921568627451,0.03733899910787475,35,42,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.44816236975682433,28,28,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.9440792842510239,24,47,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.47677990027512507,29,5,13
5,0.18367346938775508,0.0354836807211507,0.5,0.20627162625426654,26,26,13
5,0.18367346938775508,0.0354836807211507,0.5,0.028966287188654904,16,24,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.2963705770729055,35,16,13
4,0.16326530612244897,0.015779452459749578,0.5,0.9730707604481625,41,12,13
4,0.16326530612244897,0.015779452459749578,0.5,0.4426183327590707,47,12,13
2,0.2040816326530612,0.02891614097909116,0.5444444444444444,0.9704807447634609,47,45,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.008084277470370216,6,22,13
35,0.16326530612244897,0.022043910804415007,0.4803921568627451,0.49855287759786227,15,28,13
8,0.22448979591836732,0.052386047659156894,0.5212765957446809,0.6609466666368388,45,9,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.4593042248903252,33,44,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.12973377749614456,35,10,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.47031084957903324,38,42,13
32,0.18367346938775508,0.029950905673069537,0.4803921568627451,0.6488245025889927,12,4,13
29,0.14285714285714285,0.022453141957193577,0.47115384615384615,0.054032502445253816,15,38,13
5,0.18367346938775508,0.0354836807211507,0.5,0.2004888364790386,13,24,13
24,0.1020408163265306,0.006342436380701687,0.44954128440366975,0.5598579958507645,26,44,13
4,0.16326530612244897,0.015779452459749578,0.5,0.2754825276640388,36,14,13
35,0.16326530612244897,0.022043910804415007,0.4803921568627451,0.11735968873948022,40,37,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.931072585899728,4,32,13
22,0.14285714285714285,0.01301828250170087,0.49,0.35920740269219953,29,47,13
45,0.2040816326530612,0.031812941835075687,0.5157894736842106,0.38460566123501216,30,15,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.01863039323924487,13,6,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.9895749995661326,48,48,13
22,0.14285714285714285,0.01301828250170087,0.49,0.810628100479627,0,3,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.16092501051235752,17,6,13
22,0.14285714285714285,0.01301828250170087,0.49,0.261050072948503,0,3,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.9477776935432599,9,14,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.09318086351311494,14,31,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.8750221120674883,27,9,13
37,0.1020408163265306,0.008532979320044145,0.44545454545454544,0.002436102876801405,29,5,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.4425445487141447,39,39,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.3310789897399654,39,39,13
33,0.2040816326530612,0.025179859794955833,0.5157894736842106,0.4149637000681049,6,18,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.860293980546901,22,42,13
22,0.14285714285714285,0.01301828250170087,0.49,0.6677707599415489,28,3,13
35,0.16326530612244897,0.022043910804415007,0.4803921568627451,0.7175696894548688,9,28,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.6829806885339131,38,38,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.7094487978719329,17,34,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.2856463344833292,21,25,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.01551410700110778,6,6,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.36168942267338355,26,44,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.16642706218700287,49,15,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.9102050641125081,45,14,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.6685156497315258,1,3,13
2,0.2040816326530612,0.02891614097909116,0.5444444444444444,0.44916377942674823,17,42,13
12,0.16326530612244897,0.023804981394267115,0.5,0.7390302233673531,23,46,13
45,0.2040816326530612,0.031812941835075687,0.5157894736842106,0.9653570773247849,2,2,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.44071586913516103,2,33,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.10174718812225958,7,31,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.23784763059509761,9,30,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.6700894110502029,3,15,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.20835178303471247,14,30,13
21,0.16326530612244897,0.025045753330192107,0.4666666666666667,0.9520318683025041,8,26,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.43783586247923434,12,6,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.8783761639703432,45,33,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.8119870529369048,22,6,13
22,0.14285714285714285,0.01301828250170087,0.49,0.5673473443953497,30,15,13
8,0.22448979591836732,0.052386047659156894,0.5212765957446809,0.7583095407195909,6,9,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.878329238179334,31,25,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.4071418037441692,19,30,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.798860926460362,10,32,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.22764859142379734,21,47,13
0,0.12244897959183673,0.012675653289398786,0.44144144144144143,0.6967936486293062,17,17,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.7115938246509681,33,10,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.5827915994495442,44,33,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.9995676117606985,43,33,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.9916551847782613,44,33,13
16,0.12244897959183673,0.013499128422597807,0.4666666666666667,0.36449556228065627,33,44,13
16,0.12244897959183673,0.013499128422597807,0.4666666666666667,0.7537178088598757,39,25,13
32,0.18367346938775508,0.029950905673069537,0.4803921568627451,0.9628510069584204,37,49,13
35,0.16326530612244897,0.022043910804415007,0.4803921568627451,0.15921182270960743,10,10,13
29,0.14285714285714285,0.022453141957193577,0.47115384615384615,0.88851353581648,8,28,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.06595193858394843,2,3,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.4557037864080048,45,42,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.2889251562924142,39,28,13
0,0.12244897959183673,0.012675653289398786,0.44144144144144143,0.07470982811025584,34,10,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.6704156562297283,7,3,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.765865295371211,40,3,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.9871298298133765,31,31,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.2157102454072637,43,32,13
35,0.16326530612244897,0.022043910804415007,0.4803921568627451,0.12474488423960395,41,44,13
33,0.2040816326530612,0.025179859794955833,0.5157894736842106,0.6959966167020715,23,18,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.8141452275514266,29,44,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.4032401733073586,19,31,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.8782734421182792,5,37,13
14,0.24489795918367346,0.04645079608877629,0.5384615384615384,0.6970414899618774,15,15,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.1177269735343236,16,42,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.22391742676837423,16,14,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.6557789491000445,49,11,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.7773700042375982,22,31,13
19,0.1020408163265306,0.010779675256716071,0.4260869565217391,0.5364237240276495,37,10,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.8815196493665831,43,6,13
2,0.2040816326530612,0.02891614097909116,0.5444444444444444,0.6656360195831176,19,10,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.6086679578853299,0,0,13
12,0.16326530612244897,0.023804981394267115,0.5,0.7119693594960289,45,44,13
26,0.16326530612244897,0.01720269359825182,0.49,0.1361102287430762,48,47,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.7313199443045133,18,33,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.9873709585568456,43,16,13
29,0.14285714285714285,0.022453141957193577,0.47115384615384615,0.6784842482538915,43,38,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.1850691472744994,13,15,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.16333931326848927,46,3,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.3940208940443296,47,31,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.7662069068868782,9,42,13
4,0.16326530612244897,0.015779452459749578,0.5,0.4122378909389617,11,32,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.8171878956896659,10,2,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.4084239265526143,45,42,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.36923834482525586,5,44,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.5153171028662186,45,33,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.1921606915976567,48,22,13
24,0.1020408163265306,0.006342436380701687,0.44954128440366975,0.5639411442780199,22,16,13
12,0.16326530612244897,0.023804981394267115,0.5,0.2721044359169277,16,44,13
45,0.2040816326530612,0.031812941835075687,0.5157894736842106,0.7281788144412389,14,15,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.5610997519846073,24,33,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.4611421005756523,11,25,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.7804089026275197,5,32,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.784187620583987,39,26,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.8088746339110048,41,29,13
14,0.24489795918367346,0.04645079608877629,0.5384615384615384,0.01392709314937246,21,21,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.14611494258960134,43,43,13
23,0.1020408163265306,0.006309572891205544,0.4336283185840708,0.12254897868065318,17,46,13
1,0.14285714285714285,0.012775978273427253,0.48514851485148514,0.9011657076778969,3,31,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.734930227481869,19,2,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.690689610371666,37,49,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.7184696818557124,9,6,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.7107677304382702,21,25,13
21,0.16326530612244897,0.025045753330192107,0.4666666666666667,0.958864234087399,20,26,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.6461932074456798,2,33,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.5257878119645251,7,6,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.9350757464036678,14,31,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.29722142761771575,31,15,13
3,0.22448979591836732,0.034122259876311484,0.5444444444444444,0.6295288812782868,25,31,13
23,0.1020408163265306,0.006309572891205544,0.4336283185840708,0.9235451506941094,24,46,13
39,0.1020408163265306,0.00396048029601451,0.4375,0.695352892177414,5,26,13
20,0.16326530612244897,0.020065725535413408,0.47572815533980584,0.6473297398296431,26,31,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.2368770797423022,37,40,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.7879235775998225,42,32,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.43391446464388583,20,20,13
9,0.1020408163265306,0.011688708117279544,0.44144144144144143,0.20468051079671978,40,8,13
42,0.2040816326530612,0.03639567465347777,0.5384615384615384,0.42021713045622533,33,2,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.8216992361366716,27,32,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.03687204194933413,19,42,13
39,0.1020408163265306,0.00396048029601451,0.4375,0.058629267779273575,37,28,13
10,0.2040816326530612,0.04311876425284289,0.494949494949495,0.4545726815424771,40,28,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.46553869993959995,37,28,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.09549452446169782,7,42,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.9789387486705932,13,40,13
11,0.22448979591836732,0.035243644022155414,0.5157894736842106,0.18686041882183757,25,25,13
37,0.1020408163265306,0.008532979320044145,0.44545454545454544,0.9181287538885061,17,35,13
42,0.2040816326530612,0.03639567465347777,0.5384615384615384,0.10107296125738074,39,2,13
47,0.22448979591836732,0.03624711206493919,0.5268817204301075,0.6236659843114847,23,1,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.792241302089571,31,42,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.8805903235861374,49,33,13
22,0.14285714285714285,0.01301828250170087,0.49,0.7492184901137933,45,47,13
37,0.1020408163265306,0.008532979320044145,0.44545454545454544,0.35882238022783663,48,49,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.47725898061599614,3,3,13
3,0.22448979591836732,0.034122259876311484,0.5444444444444444,0.7542879742348189,19,9,13
49,0.14285714285714285,0.01904777950696318,0.44954128440366975,0.29429374532095887,40,40,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.0627227999307941,24,3,13
4,0.16326530612244897,0.015779452459749578,0.5,0.6635014627268659,11,32,13
45,0.2040816326530612,0.031812941835075687,0.5157894736842106,0.690380375135179,3,47,13
38,0.12244897959183673,0.007772860642758602,0.4375,0.48981633244743183,41,29,13
18,0.16326530612244897,0.01822853308822697,0.5051546391752577,0.29414853512771233,32,2,13
37,0.1020408163265306,0.008532979320044145,0.44545454545454544,0.3872241209843753,46,35,13
22,0.14285714285714285,0.01301828250170087,0.49,0.5008269570713226,24,7,13
41,0.08163265306122448,0.00495340271750836,0.4260869565217391,0.7665464223363573,49,44,13
25,0.14285714285714285,0.014888884846868036,0.47115384615384615,0.8238270005186829,40,30,13
12,0.16326530612244897,0.023804981394267115,0.5,0.9127143688435883,24,44,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.8442870352668377,30,8,13
2,0.2040816326530612,0.02891614097909116,0.5444444444444444,0.8042675747500531,26,26,13
48,0.14285714285714285,0.011911695872155053,0.4666666666666667,0.797335437289045,39,6,13
12,0.16326530612244897,0.023804981394267115,0.5,0.8195088298967126,8,20,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.45658618595953393,25,15,13
22,0.14285714285714285,0.01301828250170087,0.49,0.5533825138461315,6,3,13
10,0.2040816326530612,0.04311876425284289,0.494949494949495,0.21675756840622806,0,0,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.6638290486034449,39,30,13
37,0.1020408163265306,0.008532979320044145,0.44545454545454544,0.8658687034857383,41,5,13
29,0.14285714285714285,0.022453141957193577,0.47115384615384615,0.3291819442510723,24,5,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.40646586416256814,26,44,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.8886057450390493,30,42,13
17,0.2040816326530612,0.03753554243875372,0.494949494949495,0.7568203966347297,6,6,13
41,0.08163265306122448,0.00495340271750836,0.4260869565217391,0.4523717080017583,8,44,13
28,0.2040816326530612,0.03974588996160125,0.5157894736842106,0.7676523349537439,14,34,13
40,0.14285714285714285,0.013137554736069142,0.45794392523364486,0.4268850939336253,9,30,13
22,0.14285714285714285,0.01301828250170087,0.49,0.7962279352067914,28,3,13
13,0.061224489795918366,0.0013572799249569958,0.4049586776859504,0.7194249957903758,37,10,13
7,0.2040816326530612,0.03339546600913648,0.5104166666666666,0.2699318060554551,19,22,13
5,0.18367346938775508,0.0354836807211507,0.5,0.7794943754245315,42,42,13
41,0.08163265306122448,0.00495340271750836,0.4260869565217391,0.9023460810748962,30,44,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.43042634676220826,38,42,13
3,0.22448979591836732,0.034122259876311484,0.5444444444444444,0.4310544404376758,16,14,13
23,0.1020408163265306,0.006309572891205544,0.4336283185840708,0.1607663678782817,29,46,13
45,0.2040816326530612,0.031812941835075687,0.5157894736842106,0.3586398630545392,32,2,13
30,0.12244897959183673,0.009071101800693638,0.46226415094339623,0.06901077901762032,5,40,13
34,0.14285714285714285,0.01702699249030282,0.47572815533980584,0.973971114315413,32,15,13
39,0.1020408163265306,0.00396048029601451,0.4375,0.2625210146585093,13,10,13
31,0.14285714285714285,0.007615161657403554,0.47572815533980584,0.8327784508759781,45,1,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.6169487843884013,20,23,13
43,0.12244897959183673,0.008999749305871753,0.4298245614035088,0.9836271595348811,46,42,13
32,0.18367346938775508,0.029950905673069537,0.4803921568627451,0.060787799187022595,24,42,13
27,0.18367346938775508,0.031804034953419706,0.5268817204301075,0.261920689913519,2,42,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.65142082448692,30,6,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.8250860593474383,30,14,13
5,0.18367346938775508,0.0354836807211507,0.5,0.9131815252498084,6,24,13
44,0.26530612244897955,0.08046261697597232,0.5568181818181818,0.13863821618300565,35,35,13
46,0.14285714285714285,0.020769864097820282,0.46226415094339623,0.25213195707594793,45,12,13
6,0.1020408163265306,0.007522949933664217,0.44144144144144143,0.34159238947079607,14,14,13
